fips,white,non_white,pctwhite
17059,5494.0,5589.0,0.983002325997495
17061,13633.0,13886.0,0.981780210283739
17063,48417.0,50063.0,0.9671214270019776
17065,8318.0,8457.0,0.98356391155256
17067,18794.0,19104.0,0.9837730318257957
17069,4224.0,4320.0,0.9777777777777777
17071,7215.0,7331.0,0.9841767835220298
17073,48735.0,50486.0,0.9653171176167651
17075,28983.0,29718.0,0.9752675146375934
17077,47786.0,60218.0,0.793550101298615
17079,9589.0,9698.0,0.9887605691895236
17081,34572.0,38827.0,0.8904113117160739
17083,22476.0,22985.0,0.9778551229062432
17085,22268.0,22678.0,0.9819208043037305
17087,11368.0,12582.0,0.903512955015101
17089,450930.0,515269.0,0.8751351235956365
17091,92452.0,113449.0,0.8149212421440472
17093,101854.0,114736.0,0.8877248640356994
17095,47335.0,52919.0,0.8944802433908426
17097,586916.0,703462.0,0.8343250950300087
17099,109244.0,113924.0,0.9589199817422142
17101,14952.0,16833.0,0.8882552129745144
17103,33471.0,36031.0,0.9289500707723904
17105,36324.0,38950.0,0.9325802310654685
17107,27343.0,30305.0,0.90226035307705
17109,29726.0,32612.0,0.911504967496627
17111,291774.0,308760.0,0.9449863972017101
17113,145547.0,169572.0,0.8583197697733116
17115,88593.0,110768.0,0.7998068034089267
17117,46717.0,47765.0,0.9780592484036429
17119,240201.0,269282.0,0.8920054069711306
17121,36929.0,39437.0,0.9364048989527601
17123,12424.0,12640.0,0.9829113924050633
17125,14409.0,14666.0,0.9824764762034638
17127,14121.0,15429.0,0.9152245770950806
17129,12429.0,12705.0,0.9782762691853601
17131,16210.0,16434.0,0.9863697213094803
17133,32422.0,32957.0,0.9837667263403829
17135,28784.0,30104.0,0.95615200637789
17137,32552.0,35547.0,0.9157453512251386
17139,14657.0,14846.0,0.9872692981274417
17141,51963.0,53497.0,0.9713254948875638
17143,141587.0,186494.0,0.7592040494600363
17145,19956.0,22350.0,0.8928859060402684
17147,16438.0,16729.0,0.9826050570864965
17149,15970.0,16430.0,0.9720024345709068
17151,4112.0,4470.0,0.9199105145413871
17153,4000.0,6161.0,0.6492452523940919
17155,5901.0,6006.0,0.9825174825174825
17157,29679.0,33476.0,0.8865754570438523
17159,15863.0,16233.0,0.9772069241668206
17161,127050.0,147546.0,0.861087389695417
17163,177439.0,270056.0,0.6570452054388719
17165,23274.0,24913.0,0.9342110544695541
17167,166110.0,197465.0,0.8412123667485377
17169,7243.0,7544.0,0.9601007423117709
17171,5287.0,5355.0,0.9873015873015873
17173,22090.0,22363.0,0.9877923355542637
17175,5883.0,5994.0,0.9814814814814815
17177,41850.0,47711.0,0.8771562113558719
17179,131003.0,135394.0,0.96756872534972
17181,17241.0,17808.0,0.9681603773584906
17183,68503.0,81625.0,0.8392404287901991
17185,11634.0,11947.0,0.9738009542144471
17187,16988.0,17707.0,0.959394589710284
17189,14449.0,14716.0,0.9818564827398749
17191,16497.0,16760.0,0.984307875894988
17193,14429.0,14665.0,0.9839072621888851
17195,56219.0,58498.0,0.9610414031248932
17197,554640.0,677560.0,0.8185843320148769
17199,61936.0,66357.0,0.9333755293337553
17201,242887.0,295266.0,0.8226040248453936
17203,37804.0,38664.0,0.9777570866956342
18001,33882.0,34387.0,0.9853142175822258
18003,291910.0,355329.0,0.8215203374900444
18005,71129.0,76794.0,0.9262312159804151
18007,8704.0,8854.0,0.9830585046306755
18009,12522.0,12766.0,0.9808867303775655
18011,54369.0,56640.0,0.9599046610169492
18013,14919.0,15242.0,0.9788085553077024
18015,19839.0,20155.0,0.984321508310593
18017,36893.0,38966.0,0.94679977416209
18019,98747.0,110232.0,0.8958106538936063
18021,26442.0,26890.0,0.9833395314243213
18023,32636.0,33224.0,0.9823019503973032
18025,10502.0,10713.0,0.9803043031830486
18027,30945.0,31648.0,0.9777869059656218
18029,48988.0,50047.0,0.9788398905029273
18031,25205.0,25740.0,0.9792152292152292
18033,41363.0,42223.0,0.979631954148213
18035,105595.0,117671.0,0.897374884211063
18037,41175.0,41889.0,0.9829549523741317
18039,178312.0,197559.0,0.9025759393396403
18041,23612.0,24277.0,0.9726078180994356
18043,68318.0,74578.0,0.916061036766875
18045,16953.0,17240.0,0.9833526682134571
18047,22796.0,23087.0,0.9873955039632694
18049,20188.0,20836.0,0.9688999808024573
18051,32143.0,33503.0,0.9594066203026594
18053,62890.0,70061.0,0.8976463367636773
18055,32659.0,33165.0,0.984742951907131
18057,246348.0,274569.0,0.8972170929711657
18059,66987.0,70002.0,0.956929802005657
18061,38552.0,39364.0,0.9793720150391221
18063,132646.0,145448.0,0.9119822892030142
18065,47598.0,49462.0,0.9623145040637257
18067,74048.0,82752.0,0.8948182521268369
18069,36272.0,37124.0,0.9770498868656394
18071,41125.0,42376.0,0.9704785727770436
18073,32739.0,33478.0,0.9779258020192365
18075,20922.0,21253.0,0.984425728132499
18077,31161.0,32428.0,0.9609288269396817
18079,27920.0,28525.0,0.9787905346187554
18081,132900.0,139654.0,0.9516376186861816
18083,36702.0,38440.0,0.954786680541103
18085,74994.0,77358.0,0.969440781819592
18087,36547.0,37128.0,0.9843514328808446
18089,348512.0,496005.0,0.702638078245179
18091,96171.0,111467.0,0.8627755299774821
18093,45071.0,46134.0,0.9769584254562795
18095,117307.0,131636.0,0.8911467987480628
18097,611375.0,903393.0,0.6767541922507702
18099,45856.0,47051.0,0.9746020275870864
18101,10188.0,10334.0,0.9858718792335979
18103,34136.0,36903.0,0.9250196460992332
18105,122476.0,137974.0,0.887674489396553
18107,37012.0,38124.0,0.9708320218235232
18109,67587.0,68894.0,0.9810288268934886
18111,13969.0,14244.0,0.9806936253861275
18113,46534.0,47536.0,0.9789212386401885
18115,6038.0,6128.0,0.985313315926893
18117,19316.0,19840.0,0.9735887096774194
18119,21190.0,21575.0,0.9821552723059096
18121,16737.0,17339.0,0.9652805813484053
18123,18625.0,19338.0,0.9631295894094529
18125,12669.0,12845.0,0.9862981704943558
18127,154275.0,164343.0,0.9387378835727715
18129,25292.0,25910.0,0.9761482053261289
18131,13135.0,13402.0,0.9800776003581555
18133,35645.0,37963.0,0.9389405473750757
18135,25643.0,26171.0,0.9798249971342325
18137,28288.0,28818.0,0.9816087167742383
18139,17029.0,17392.0,0.9791283348666053
18141,218719.0,266931.0,0.8193840355747365
18143,23796.0,24181.0,0.9840784086679625
18145,43116.0,44436.0,0.9702943559276263
18147,20564.0,20952.0,0.9814814814814815
18149,22917.0,23363.0,0.9809099858751017
18151,33413.0,34185.0,0.9774169957583736
18153,20200.0,21475.0,0.940628637951106
18155,10443.0,10613.0,0.9839819089795534
18157,150930.0,172780.0,0.8735386040050932
18159,15681.0,15936.0,0.9839984939759037
18161,7359.0,7516.0,0.9791112293773284
18163,156667.0,179703.0,0.8718107098935466
18165,15982.0,16212.0,0.9858129780409574
18167,95857.0,107848.0,0.8888157406720569
18169,32027.0,32888.0,0.9738202383848212
18171,8394.0,8508.0,0.9866008462623413
18173,56998.0,59689.0,0.9549163162391731
18175,27826.0,28262.0,0.9845729247753167
18177,62949.0,68917.0,0.9134030790661231
18179,27125.0,27636.0,0.9815096251266464
18181,24072.0,24643.0,0.9768291198311894
18183,32625.0,33292.0,0.9799651567944251
19001,7597.0,7682.0,0.9889351731319969
19003,3956.0,4029.0,0.9818813601389923
19005,13996.0,14330.0,0.9766922540125611
19007,12633.0,12887.0,0.9802902149452937
19009,6039.0,6119.0,0.9869259682954731
19011,25644.0,26076.0,0.9834330418775886
19013,114261.0,131090.0,0.8716225493935464
19015,25681.0,26306.0,0.9762411617121569
19017,23672.0,24276.0,0.9751194595485253
19019,20566.0,20958.0,0.9812959251837008
19021,18154.0,20260.0,0.8960513326752221
19023,14674.0,14867.0,0.9870182282908455
19025,9549.0,9670.0,0.9874870734229576
19027,20422.0,20816.0,0.9810722521137587
19029,13735.0,13956.0,0.984164517053597
19031,18162.0,18499.0,0.98178279907022
19033,42471.0,44151.0,0.9619487667323503
19035,11803.0,12072.0,0.9777170311464546
19037,12295.0,12439.0,0.9884235067127582
19039,9075.0,9286.0,0.9772776222270084
19041,16297.0,16667.0,0.9778004439911202
19043,17856.0,18129.0,0.9849412543438689
19045,46573.0,49116.0,0.9482246111246844
19047,16460.0,17096.0,0.9627983153954142
19049,62471.0,66135.0,0.9445981704090118
19051,8635.0,8753.0,0.986518907803039
19053,8106.0,8457.0,0.9584959205391983
19055,17536.0,17764.0,0.9871650529160099
19057,36962.0,40325.0,0.9166026038437693
19059,16433.0,16667.0,0.9859602807943841
19061,88646.0,93653.0,0.946536683288309
19063,9936.0,10302.0,0.9644729178800233
19065,20361.0,20880.0,0.9751436781609195
19067,15740.0,16303.0,0.9654664785622278
19069,10459.0,10680.0,0.9793071161048689
19071,7298.0,7441.0,0.9807821529364332
19073,9182.0,9336.0,0.9835047129391602
19075,12310.0,12453.0,0.9885168232554404
19077,10791.0,10954.0,0.9851195910169801
19079,15065.0,15673.0,0.9612071715689402
19081,11132.0,11341.0,0.9815712900096993
19083,17030.0,17534.0,0.9712558457853313
19085,14703.0,14928.0,0.984927652733119
19087,18849.0,20145.0,0.9356664184661206
19089,9425.0,9566.0,0.9852602968848003
19091,9623.0,9815.0,0.9804381049414161
19093,7002.0,7089.0,0.9877274650867541
19095,16088.0,16355.0,0.9836747172118618
19097,19423.0,19848.0,0.9785872632003224
19099,35784.0,36842.0,0.9712827750936431
19101,14909.0,16843.0,0.8851748500860892
19103,114433.0,130882.0,0.8743219082837976
19105,19967.0,20638.0,0.9674871596084892
19107,10372.0,10511.0,0.9867757587289506
19109,15300.0,15543.0,0.9843659525188188
19111,33829.0,35862.0,0.9433104679047459
19113,193464.0,211226.0,0.9159099732040563
19115,11052.0,11387.0,0.9705804865197155
19117,8801.0,8898.0,0.9890986738592942
19119,11470.0,11581.0,0.9904153354632588
19121,15420.0,15679.0,0.9834810893551885
19123,21560.0,22381.0,0.9633170993253206
19125,32311.0,33309.0,0.9700381278333183
19127,38521.0,40648.0,0.9476727022239717
19129,14733.0,15059.0,0.978351816189654
19131,10663.0,10776.0,0.989513734224202
19133,8999.0,9243.0,0.9736016444877205
19135,7827.0,7970.0,0.9820577164366374
19137,10560.0,10740.0,0.9832402234636871
19139,41007.0,42745.0,0.9593402737162241
19141,14111.0,14398.0,0.9800666759272121
19143,6343.0,6462.0,0.9815846487155679
19145,15160.0,15932.0,0.9515440622646246
19147,9244.0,9421.0,0.981212185542936
19149,24466.0,24986.0,0.9791883454734651
19151,7186.0,7310.0,0.9830369357045143
19153,377433.0,430640.0,0.8764466840052015
19155,89258.0,93158.0,0.9581356405247
19157,18108.0,18914.0,0.9573860632335836
19159,5050.0,5131.0,0.9842136035860456
19161,10210.0,10350.0,0.9864734299516909
19163,144945.0,165224.0,0.8772635936667796
19165,11978.0,12167.0,0.9844661790087943
19167,32924.0,33704.0,0.9768573463090434
19169,80242.0,89542.0,0.8961381251256394
19171,15813.0,17767.0,0.8900208251252322
19173,6223.0,6317.0,0.9851195187589046
19175,12221.0,12534.0,0.9750279240465932
19177,7460.0,7570.0,0.9854689564068693
19179,34079.0,35625.0,0.9566035087719298
19181,45138.0,46225.0,0.9764845862628447
19183,21192.0,21704.0,0.9764098783634353
19185,6307.0,6403.0,0.9850070279556458
19187,35551.0,38013.0,0.9352326835556257
19189,10577.0,10866.0,0.9734032762746181
19191,20527.0,21056.0,0.9748765197568389
19193,91690.0,102172.0,0.8974082918999334
19195,7463.0,7598.0,0.9822321663595683
19197,12957.0,13229.0,0.9794391110439187
20001,12608.0,13371.0,0.9429362052202528
20003,7893.0,8102.0,0.9742039002715379
20005,15512.0,16924.0,0.9165681871897896
20007,4725.0,4861.0,0.9720222176506892
20009,26514.0,27674.0,0.958083399580834
20011,14199.0,15173.0,0.9358070256376458
20013,8583.0,9984.0,0.8596754807692307
20015,62264.0,65880.0,0.9451123254401943
20017,2695.0,2790.0,0.9659498207885304
20019,3358.0,3669.0,0.9152357590624148
20021,19640.0,21603.0,0.9091329907883164
20023,2686.0,2726.0,0.9853264856933236
20025,2127.0,2215.0,0.9602708803611738
20027,8330.0,8535.0,0.9759812536613942
20029,9303.0,9533.0,0.9758732822825973
20031,8331.0,8601.0,0.968608301360307
20033,1854.0,1891.0,0.9804336329984136
20035,32722.0,36311.0,0.9011594282724243
20037,36418.0,39134.0,0.9305974344559718
20039,2899.0,2961.0,0.9790611279972982
20041,19006.0,19754.0,0.9621342512908778
20043,7429.0,7945.0,0.9350534927627439
20045,95111.0,110826.0,0.8582011441358526
20047,2913.0,3037.0,0.9591702337833388
20049,2763.0,2882.0,0.9587092297015961
20051,27328.0,28452.0,0.9604948685505412
20053,6043.0,6497.0,0.9301215945821149
20055,33532.0,36776.0,0.9117902980204481
20057,31363.0,33848.0,0.9265835499881825
20059,24690.0,25992.0,0.9499076638965835
20061,23821.0,34362.0,0.6932367149758454
20063,2655.0,2695.0,0.9851576994434137
20065,2395.0,2597.0,0.9222179437812861
20067,7515.0,7829.0,0.9598927066036531
20069,5879.0,6006.0,0.9788544788544788
20071,1220.0,1247.0,0.9783480352846833
20073,6442.0,6689.0,0.963073703094633
20075,2586.0,2690.0,0.9613382899628253
20077,5837.0,6034.0,0.9673516738481935
20079,32813.0,34684.0,0.9460558182447238
20081,4118.0,4256.0,0.9675751879699248
20083,1866.0,1916.0,0.9739039665970772
20085,11838.0,13462.0,0.8793641360867628
20087,18495.0,19126.0,0.9670082610059605
20089,3018.0,3077.0,0.9808254793630159
20091,482169.0,544179.0,0.8860485244744836
20093,3830.0,3977.0,0.9630374654262006
20095,7669.0,7858.0,0.9759480783914483
20097,2470.0,2553.0,0.9674892283587936
20099,19185.0,21607.0,0.8879066969037812
20101,1685.0,1750.0,0.9628571428571429
20103,64932.0,76227.0,0.8518241567948365
20105,3185.0,3241.0,0.9827213822894169
20107,9375.0,9656.0,0.9708989229494615
20109,2678.0,2756.0,0.9716981132075472
20111,30880.0,33690.0,0.9165924606708222
20113,28101.0,29180.0,0.9630226182316656
20115,12257.0,12660.0,0.9681674565560822
20117,9915.0,10117.0,0.9800336068004349
20119,4430.0,4575.0,0.9683060109289617
20121,31479.0,32787.0,0.9601061396285113
20123,6271.0,6373.0,0.9839949788168837
20125,30273.0,35471.0,0.8534577542217586
20127,5766.0,5923.0,0.9734931622488604
20129,3057.0,3233.0,0.9455613980822766
20131,9942.0,10178.0,0.9768127333464335
20133,15732.0,16512.0,0.9527616279069767
20135,3035.0,3107.0,0.9768265207595751
20137,5400.0,5671.0,0.9522130135778523
20139,15862.0,16295.0,0.9734274317275238
20141,3778.0,3858.0,0.9792638672887507
20143,5933.0,6091.0,0.9740600886553932
20145,6423.0,6973.0,0.921124336727377
20147,5500.0,5642.0,0.9748316199929103
20149,20522.0,21604.0,0.9499166820959082
20151,9275.0,9656.0,0.9605426677713339
20153,2480.0,2519.0,0.9845176657403731
20155,60300.0,64511.0,0.9347243105826913
20157,4897.0,4980.0,0.9833333333333333
20159,9621.0,10083.0,0.9541803034811068
20161,60516.0,71115.0,0.8509597131406876
20163,5065.0,5181.0,0.9776104999034936
20165,3244.0,3307.0,0.9809495010583611
20167,6743.0,6970.0,0.9674318507890961
20169,50595.0,55606.0,0.9098838254864583
20171,4817.0,4936.0,0.9758914100486223
20173,405388.0,498365.0,0.8134359355091149
20175,20701.0,22952.0,0.901925758103869
20177,150653.0,177934.0,0.8466791057358346
20179,2506.0,2556.0,0.9804381846635368
20181,5824.0,6010.0,0.9690515806988352
20183,3771.0,3853.0,0.9787178821697379
20185,4263.0,4437.0,0.9607843137254902
20187,2147.0,2235.0,0.9606263982102908
20189,5545.0,5724.0,0.9687281621243885
20191,23019.0,24132.0,0.9538786673296867
20193,7664.0,7900.0,0.970126582278481
20195,2949.0,3001.0,0.9826724425191603
20197,6845.0,7053.0,0.9705090032610236
20199,1445.0,1485.0,0.9730639730639731
20201,5689.0,5799.0,0.981031212277979
20203,2179.0,2234.0,0.9753804834377797
20205,9052.0,9409.0,0.9620576044212987
20207,3193.0,3309.0,0.9649440918706558
20209,105600.0,157505.0,0.6704549061934542
21001,17843.0,18656.0,0.9564215265866209
21003,19479.0,19956.0,0.9760974143114852
21005,20597.0,21421.0,0.9615330750198403
21007,7845.0,8249.0,0.9510243665898896
21009,39512.0,42173.0,0.9369027576885686
21011,11263.0,11591.0,0.9717021827279786
21013,27476.0,28691.0,0.957652225436548
21015,110901.0,118811.0,0.9334236728922406
21017,18312.0,19985.0,0.9162872154115587
21019,47139.0,49542.0,0.9514957006176578
21021,25436.0,28432.0,0.894625773776027
21023,8342.0,8488.0,0.982799245994345
21025,13658.0,13878.0,0.9841475716962098
21027,19295.0,20059.0,0.9619123585423002
21029,72359.0,74319.0,0.9736272016577188
21031,12465.0,12690.0,0.9822695035460993
21033,12082.0,12984.0,0.9305298829328404
21035,34488.0,37191.0,0.9273211260788901
21037,85753.0,90336.0,0.9492671803046404
21039,4976.0,5104.0,0.9749216300940439
21041,10345.0,10811.0,0.9568957543242993
21043,27228.0,27720.0,0.9822510822510823
21045,15666.0,15955.0,0.9818865559385772
21047,54292.0,73955.0,0.7341221012778041
21049,33240.0,35613.0,0.9333670288939432
21051,20563.0,21730.0,0.9462954440865163
21053,10041.0,10272.0,0.9775116822429907
21055,9119.0,9315.0,0.9789586688137413
21057,6570.0,6856.0,0.9582847141190198
21059,89406.0,96656.0,0.9249917232246316
21061,11828.0,12161.0,0.972617383438862
21063,7521.0,7852.0,0.9578451349974528
21065,14495.0,14672.0,0.9879362050163577
21067,234163.0,295803.0,0.7916180701345152
21069,13999.0,14348.0,0.9756760524114859
21071,38836.0,39451.0,0.984411041545208
21073,42247.0,49285.0,0.8571979304047884
21075,5017.0,6813.0,0.7363863202700719
21077,8290.0,8589.0,0.9651880312027011
21079,16347.0,16912.0,0.9665917691579943
21081,24096.0,24662.0,0.9770497121076961
21083,34611.0,37121.0,0.9323832870881711
21085,25116.0,25746.0,0.9755301794453507
21087,10836.0,11258.0,0.9625155445016876
21089,36007.0,36910.0,0.9755350853427256
21091,8364.0,8565.0,0.9765323992994746
21093,86454.0,105543.0,0.8191353287285751
21095,28220.0,29278.0,0.9638636518887902
21097,18167.0,18846.0,0.9639711344582405
21099,17033.0,18199.0,0.9359305456343755
21101,41557.0,46250.0,0.8985297297297298
21103,14698.0,15416.0,0.953425012973534
21105,4351.0,4902.0,0.8875968992248062
21107,42607.0,46920.0,0.90807757885763
21109,13372.0,13494.0,0.9909589447161702
21111,550776.0,741096.0,0.743191165517018
21113,45620.0,48586.0,0.9389536080352365
21115,23003.0,23356.0,0.9848861106353828
21117,147179.0,159720.0,0.9214813423491109
21119,16097.0,16346.0,0.984766915453322
21121,31077.0,31883.0,0.9747200702568767
21123,13484.0,14193.0,0.9500457972239836
21125,57356.0,58849.0,0.9746299852164013
21127,15643.0,15860.0,0.9863177805800757
21129,7612.0,7887.0,0.9651324965132496
21131,11192.0,11310.0,0.9895667550839965
21133,24247.0,24519.0,0.9889065622578409
21135,13727.0,13870.0,0.989689978370584
21137,23760.0,24742.0,0.9603104033627031
21139,9346.0,9519.0,0.9818258220401302
21141,24481.0,26835.0,0.9122787404509036
21143,7750.0,8314.0,0.9321626172720712
21145,56242.0,65565.0,0.8578052314497064
21147,16864.0,18306.0,0.9212280126734405
21149,9374.0,9531.0,0.9835274367852271
21151,76604.0,82916.0,0.9238747648222297
21153,13188.0,13333.0,0.989124728118203
21155,17743.0,19820.0,0.8952068617558022
21157,31009.0,31448.0,0.9860404477232256
21159,11897.0,12929.0,0.9201794415654729
21161,15910.0,17490.0,0.9096626643796455
21163,26614.0,28602.0,0.9304943710230054
21165,6107.0,6306.0,0.968442752933714
21167,20027.0,21331.0,0.9388683137218133
21169,9841.0,10099.0,0.9744529161303099
21171,10602.0,10963.0,0.9670710571923743
21173,25309.0,26499.0,0.9550926450054719
21175,13141.0,13923.0,0.9438339438339438
21177,29652.0,31499.0,0.9413632178799327
21179,40333.0,43437.0,0.9285401846352188
21181,7022.0,7135.0,0.9841625788367204
21183,23331.0,23842.0,0.9785672342924251
21185,55677.0,60316.0,0.9230884010876053
21187,10608.0,10841.0,0.9785075177566646
21189,4698.0,4755.0,0.98801261829653
21191,14643.0,14877.0,0.984271022383545
21193,27812.0,28712.0,0.9686542212315408
21195,63868.0,65024.0,0.9822219488188977
21197,12394.0,12613.0,0.9826369618647427
21199,61214.0,63063.0,0.9706801135372564
21201,2250.0,2282.0,0.985977212971078
21203,16842.0,17056.0,0.987453095684803
21205,22541.0,23333.0,0.9660566579522565
21207,17216.0,17565.0,0.9801309422146314
21209,43309.0,47173.0,0.9180887372013652
21211,37527.0,42074.0,0.8919285069163854
21213,15231.0,17327.0,0.8790327234951232
21215,16505.0,17061.0,0.9674110544516734
21217,22748.0,24512.0,0.9280352480417755
21219,11271.0,12460.0,0.9045746388443018
21221,12837.0,14339.0,0.8952507148336704
21223,8594.0,8809.0,0.9755931433760926
21225,12903.0,15007.0,0.8597987605783968
21227,97519.0,113792.0,0.8569934617547806
21229,10788.0,11717.0,0.9207134932149867
21231,20118.0,20813.0,0.966607408831019
21233,12757.0,13621.0,0.9365685338815065
21235,34801.0,35637.0,0.9765412352330443
21237,7282.0,7355.0,0.9900747790618627
21239,23157.0,24939.0,0.9285456513893902
22001,49530.0,61773.0,0.8018066145403332
22003,18546.0,25764.0,0.7198416394969726
22005,80590.0,107215.0,0.7516672107447652
22007,15859.0,23421.0,0.6771273643311558
22009,28321.0,42073.0,0.6731395431749578
22011,29526.0,35654.0,0.8281258764794974
22013,8009.0,14353.0,0.5580018114679858
22015,87114.0,116979.0,0.74469776626574
22017,126895.0,254969.0,0.4976879542218858
22019,138069.0,192768.0,0.7162443974103586
22021,8247.0,10132.0,0.8139557836557442
22023,6631.0,6839.0,0.9695861968123994
22025,7022.0,10407.0,0.674738157009705
22027,8202.0,17195.0,0.4769991276533876
22029,12023.0,20822.0,0.5774181154548074
22031,15601.0,26656.0,0.5852716086434574
22033,220884.0,440171.0,0.5018140677145927
22035,2270.0,7759.0,0.29256347467457144
22037,10818.0,20267.0,0.5337741155573099
22039,23748.0,33984.0,0.6987994350282486
22041,13973.0,20767.0,0.672846342755333
22043,18204.0,22309.0,0.8159935452059707
22045,46514.0,73240.0,0.6350901146914254
22047,16456.0,33387.0,0.4928864528109743
22049,11168.0,16274.0,0.68624800294949
22051,290665.0,432552.0,0.6719770108564982
22053,25344.0,31594.0,0.8021776286636704
22055,156839.0,221578.0,0.7078274918990153
22057,78302.0,96318.0,0.8129529267634295
22059,12803.0,14890.0,0.8598388179986568
22061,26290.0,46735.0,0.5625334331871189
22063,118948.0,128026.0,0.9290925280802337
22065,4544.0,12093.0,0.3757545687587861
22067,14412.0,27979.0,0.5151006111726653
22069,21772.0,39566.0,0.5502704342111914
22071,118517.0,343829.0,0.34469750951781264
22073,93816.0,153720.0,0.6103044496487119
22075,16568.0,23042.0,0.719034806006423
22077,14192.0,22802.0,0.6224015437242347
22079,84612.0,131613.0,0.6428848214082196
22081,5393.0,9091.0,0.5932240677593225
22083,12983.0,20725.0,0.6264414957780459
22085,17239.0,24233.0,0.7113853010357777
22087,27586.0,35897.0,0.7684764743571886
22089,37286.0,52780.0,0.706441834028041
22091,5058.0,11203.0,0.451486209051147
22093,10690.0,22102.0,0.48366663650348385
22095,20187.0,45924.0,0.43957407891298667
22097,47199.0,83384.0,0.566043845342032
22099,34867.0,52160.0,0.6684624233128834
22101,33779.0,54650.0,0.6180969807868253
22103,198646.0,233740.0,0.8498588174895183
22105,81636.0,121097.0,0.6741372618644558
22107,2232.0,5252.0,0.424980959634425
22109,80701.0,111860.0,0.7214464509207938
22111,16213.0,22721.0,0.713568945028828
22113,47594.0,57999.0,0.8206003551785376
22115,40836.0,52334.0,0.7802957924102878
22117,31786.0,47168.0,0.6738890773405699
22119,26619.0,41207.0,0.6459824787050744
22121,14404.0,23788.0,0.6055153859088616
22123,9581.0,11604.0,0.8256635642881764
22125,8214.0,15625.0,0.525696
22127,10302.0,15313.0,0.6727617057402208
23001,100450.0,107702.0,0.9326660600545951
23003,68924.0,71870.0,0.9590093223876444
23005,262972.0,281674.0,0.9336040955146729
23007,30039.0,30768.0,0.9763065522620905
23009,52914.0,54418.0,0.9723620860744606
23011,117953.0,122151.0,0.9656327005100245
23013,38675.0,39736.0,0.9732987718945038
23015,33687.0,34457.0,0.9776533070203441
23017,56182.0,57833.0,0.9714522850275794
23019,147188.0,153923.0,0.9562443559442059
23021,17046.0,17535.0,0.9721129170230967
23023,34079.0,35293.0,0.9656022440710622
23025,50813.0,52228.0,0.9729072528145822
23027,37783.0,38786.0,0.9741401536636931
23029,30407.0,32856.0,0.9254626247869491
23031,190652.0,197131.0,0.9671335304949501
24001,67173.0,75087.0,0.8946022613768029
24003,417210.0,537656.0,0.7759794366658235
24005,531245.0,805029.0,0.6599079039388643
24009,72777.0,88737.0,0.8201426687852869
24011,27256.0,33066.0,0.8242908123147644
24013,156493.0,167134.0,0.9363325236038149
24015,91179.0,101108.0,0.9017980773034775
24017,75274.0,146551.0,0.5136368909116963
24019,22458.0,32618.0,0.6885155435649029
24021,196704.0,233385.0,0.8428305161000065
24023,29491.0,30097.0,0.9798651028341695
24025,200906.0,244826.0,0.820607288441587
24027,183310.0,287085.0,0.638521692181758
24029,16540.0,20197.0,0.8189335049759865
24031,622660.0,971777.0,0.640743709719411
24033,225493.0,863420.0,0.2611625859952283
24035,43046.0,47798.0,0.900581614293485
24037,83676.0,105151.0,0.7957698928208006
24039,14473.0,26470.0,0.5467699282206271
24041,31700.0,37782.0,0.8390238738023398
24043,127016.0,147430.0,0.8615342874584548
24045,69428.0,98733.0,0.7031894098224505
24047,42849.0,51454.0,0.8327632448400513
24510,193022.0,620961.0,0.3108439982543187
25001,203877.0,215888.0,0.9443646705699251
25003,122872.0,131219.0,0.9363887851606856
25005,501818.0,548285.0,0.9152502804198547
25007,15149.0,16535.0,0.9161778046567887
25009,656752.0,743159.0,0.8837301304296927
25011,67908.0,71372.0,0.9514655607240935
25013,391037.0,463490.0,0.8436794752853352
25015,142491.0,158080.0,0.9013853744939271
25017,1251008.0,1503085.0,0.8322935828645752
25019,9193.0,10172.0,0.9037554069996068
25021,559784.0,670850.0,0.8344398896921815
25023,434153.0,494919.0,0.8772203128188653
25025,457720.0,722023.0,0.6339410240394004
25027,711175.0,798552.0,0.8905807010689347
26001,10748.0,10942.0,0.9822701517090111
26003,8305.0,9601.0,0.8650140610353089
26005,106785.0,111408.0,0.9585038776389487
26007,28908.0,29598.0,0.9766876140279749
26009,22911.0,23580.0,0.9716284987277354
26011,15452.0,15899.0,0.9718850242153595
26013,6662.0,8860.0,0.7519187358916478
26015,57717.0,59173.0,0.9753941831578592
26017,102784.0,107771.0,0.953725955962179
26019,16945.0,17525.0,0.9669044222539229
26021,125591.0,156813.0,0.800896609337236
26023,42810.0,45248.0,0.9461191654879774
26025,113894.0,136146.0,0.8365578129361128
26027,47126.0,52293.0,0.9011913640449009
26029,24912.0,25949.0,0.9600369956453042
26031,24502.0,26152.0,0.9369073111043132
26033,27915.0,38520.0,0.7246884735202492
26035,30058.0,30926.0,0.9719330013580806
26037,71008.0,75382.0,0.941975537926826
26039,13747.0,14074.0,0.9767656671877221
26041,35192.0,37069.0,0.9493646982653969
26043,25514.0,26168.0,0.9750076429226536
26045,96053.0,107759.0,0.8913687023821676
26047,30448.0,32694.0,0.9313023796415244
26049,320603.0,425790.0,0.7529603795298152
26051,25208.0,25692.0,0.9811614510353417
26053,15090.0,16427.0,0.9186096061362391
26055,82853.0,86986.0,0.9524866070402134
26057,39308.0,42476.0,0.9254167059045108
26059,45567.0,46688.0,0.9759895476353667
26061,34677.0,36628.0,0.946734738451458
26063,32468.0,33118.0,0.9803732109426898
